number,idhere,targetname,H_mag,datetime_jd,e,a_au,incl_deg,Omega_deg,w_deg,M_deg
     ? ,2019 UP83          ,(2019 UP83),16.96,2460796.5,0.2649148908794273,3.978908244607023,8.519119881271887,199.2635460246958,196.360314170021,259.8143217595702
     ? ,2019 US85          ,(2019 US85),17.17,2460796.5,0.2941945563057016,3.987614970562571,8.618897253435987,277.1236916850765,107.8420197988892,258.6024645150125
     ? ,2019 UV85          ,(2019 UV85),16.6,2460796.5,0.1807891376052125,3.93577110233106,8.79140110197428,42.98204863212412,335.59550176318,275.2078515942212
     ? ,2019 UO86          ,(2019 UO86),17.23,2460796.5,0.1935941015545465,3.934133856729932,3.809216732201259,301.0884008033079,80.38602526425423,261.6948792089281
     ? ,2019 UV99          ,(2019 UV99),17.53,2460796.5,0.2869705103332709,3.972542684410233,3.927718032634063,32.17027590340904,344.2752580761704,263.3770569452968
     ? ,2019 UU100         ,(2019 UU100),16.8,2460796.5,0.2629537074016283,3.924155890758512,3.383912171325528,345.4828952637465,58.99861039257128,254.051313340664
     ? ,2019 UJ108         ,(2019 UJ108),17.7,2460796.5,0.3121234894202439,3.984228856879428,7.825219910418586,68.81458940353292,334.1307857889793,244.3270968402882
     ? ,2019 UB109         ,(2019 UB109),16.6,2460796.5,0.177155547321441,3.955655258518644,4.03024146378947,283.0712458363217,83.99713484971916,270.6385033941329
     ? ,2019 UT109         ,(2019 UT109),16.28,2460796.5,0.1545466513839159,3.931575270371983,11.18445613998092,130.6762801250661,284.7749843675696,245.4346349510597
     ? ,2019 UO114         ,(2019 UO114),16.91,2460796.5,0.1635793339270501,3.936135193742399,8.8435440525923,18.52555774417056,39.37638190910476,241.6899142489456
     ? ,2019 UR118         ,(2019 UR118),17.24,2460796.5,0.2327609272486099,3.9608087804297,4.866727960970711,325.3888735410815,87.27664720266435,247.3691560903854
     ? ,2019 UD142         ,(2019 UD142),17.24,2460796.5,0.1971076798740654,4.00016931587467,2.565941537417706,352.750751456341,21.62720427844198,263.9735799584928
     ? ,2019 UN146         ,(2019 UN146),17.15,2460796.5,0.2477462833162657,3.962503052427816,2.298870422050752,305.2758113924169,52.52384169701687,278.8115196422228
     ? ,2019 UB149         ,(2019 UB149),17.07,2460796.5,0.1269622096802024,3.91163668100105,3.116975628991428,119.4615650731491,261.8911214660995,261.6649620415135
     ? ,2019 UM158         ,(2019 UM158),18.46,2460796.5,0.1522258720042977,3.997863711809147,7.283978910657595,341.7514917562601,75.51406540605433,206.6138450130832
     ? ,2019 UT167         ,(2019 UT167),17.45,2460796.5,0.2646093990559068,3.928461428707805,9.834522454578906,28.71120347681627,354.389958675172,271.6428936375235
     ? ,2019 VZ5           ,719613 (2019 VZ5),14.98,2460796.5,0.1959815251337902,3.961003907588741,18.59498143405228,47.04477543633928,173.4285665458153,171.2306615183125
     ? ,2019 VO10          ,(2019 VO10),17.0,2460796.5,0.2465763456412667,3.938457120919295,2.323809535565228,321.1238635013979,84.87811982403258,259.420163164873
     ? ,2019 VW13          ,(2019 VW13),17.3,2460796.5,0.3526568401480522,3.975539844546996,3.590111243272918,331.3710410999261,53.70539647752758,263.3301181714343
     ? ,2019 VO18          ,(2019 VO18),17.2,2460796.5,0.2925022043823209,3.95390554596479,7.822751733975058,270.351388942893,105.835008194289,271.1964539465654
     ? ,2019 VY23          ,(2019 VY23),16.9,2460796.5,0.2413305929952763,3.945214551358498,7.71260070823569,143.7908420452648,235.5578899842455,280.5388282465188
     ? ,2019 VJ27          ,(2019 VJ27),16.99,2460796.5,0.2887536638982174,3.941752944072637,1.789172705670088,256.722138495945,105.0433486966597,281.2289878307216
     ? ,2019 WM10          ,(2019 WM10),17.2,2460796.5,0.2842396916891117,3.957715921962679,2.372575979358361,244.6784468589547,165.9576613813945,253.5876264583276
     ? ,2019 YY18          ,(2019 YY18),17.1,2460796.5,0.2202376844572026,3.970933816726564,10.75334678824047,169.8193439993856,7.74571989816977,209.7293818169625
     ? ,2019 YZ24          ,(2019 YZ24),16.17,2460796.5,0.1254165916213294,3.970024419455706,7.790171721417927,248.9751002247715,325.004122407415,172.5568629704805
     ? ,2019 YN33          ,809836 (2019 YN33),15.87,2460796.5,0.1014698267976194,3.942157379939808,8.461583727244532,356.9776820086173,170.8608922201578,229.1065772534103
     ? ,2019 YS33          ,(2019 YS33),15.97,2460796.5,0.2132794812928209,3.970113778195159,8.27311811424466,219.6095556417608,340.1376462027724,182.2355853621078
     ? ,2019 YL34          ,(2019 YL34),16.24,2460796.5,0.08924535846595788,3.931225666590896,5.729523145928762,171.3635724486543,305.1649872061192,262.4068923613855
     ? ,2020 AA24          ,(2020 AA24),16.15,2460796.5,0.09636944188668935,3.982433660732307,4.715525604968151,250.4429750973126,16.0605492741799,100.9784539101616
     ? ,2020 BD18          ,(2020 BD18),16.1,2460796.5,0.1317800526187719,3.952944837538678,4.05309146963283,100.246301216369,55.22905985361001,231.8285728001412
     ? ,2020 BO23          ,(2020 BO23),16.26,2460796.5,0.1909212440038038,3.988432712188289,11.39110875817704,210.8031232420198,304.2111885068709,231.3739907340727
     ? ,2020 BC26          ,(2020 BC26),15.9,2460796.5,0.1041536730307287,3.976438588547885,7.747895319410136,295.7996413751492,260.0505333343196,185.7373469615059
     ? ,2020 BU46          ,(2020 BU46),16.18,2460796.5,0.1245682420431921,3.937878922477216,4.804960677721342,269.6017971316545,304.5235039410531,172.4563314325484
     ? ,2020 BK47          ,(2020 BK47),16.86,2460796.5,0.1839321399013895,3.947819389226251,3.132628430330171,52.9673401692743,92.60798029071738,226.6883719493114
     ? ,2020 BH50          ,(2020 BH50),16.4,2460796.5,0.1913091109482785,3.965616820866079,12.13289441585336,256.4299146067769,255.8921258418097,233.6452387099752
     ? ,2020 BY60          ,(2020 BY60),16.0,2460796.5,0.1744596830360005,3.962895682973959,6.102412643002146,272.9827501599859,230.1836851874401,253.0012042637932
     ? ,2020 BX64          ,(2020 BX64),16.1,2460796.5,0.05919863364637547,3.964730400302803,9.779135774333588,262.7038444141791,298.7330237558774,191.7509301171715
     ? ,2020 BT68          ,(2020 BT68),16.1,2460796.5,0.0489619378678883,3.960307347003176,9.675323483145375,50.52059383257951,101.9157983100904,216.2218558963384
     ? ,2020 BR73          ,(2020 BR73),16.4,2460796.5,0.1499483590404546,3.985611824077568,6.340551449800337,114.5132236020086,73.65675311409457,187.2099832702458
     ? ,2020 BU73          ,(2020 BU73),16.29,2460796.5,0.04363063224745187,3.959240727786637,9.858120058095611,341.7598336520159,236.1561854991604,164.6376006067474
     ? ,2020 BV73          ,(2020 BV73),16.13,2460796.5,0.1685898185162717,3.969029011813369,3.450986039776454,151.0974959937394,90.54225794042524,146.3240798197742
     ? ,2020 BH75          ,(2020 BH75),16.53,2460796.5,0.1410022072497967,3.989458628012146,1.791959469983206,303.1832909152508,271.8184642244234,165.5837245661141
     ? ,2020 BO75          ,(2020 BO75),16.46,2460796.5,0.1076895969350371,3.937684225270468,1.67137435758559,279.5137776319824,296.3385298371569,176.393965225533
     ? ,2020 BD76          ,(2020 BD76),16.1,2460796.5,0.08564801285171397,3.972276061571835,6.518798170697087,273.793512851135,293.4664935517243,170.6242648005181
     ? ,2020 BR76          ,(2020 BR76),16.68,2460796.5,0.178621826437623,3.962715899125715,9.882049576113515,94.54401043169551,122.0227571671058,186.3151311565265
     ? ,2020 BB82          ,(2020 BB82),16.2,2460796.5,0.07728832912059784,3.97779814331326,2.537293156603637,10.90664508800121,153.9967084238761,214.7187527962596
     ? ,2020 BK87          ,(2020 BK87),16.5,2460796.5,0.136215336761511,3.948954004886572,9.70645799440616,63.3884130674281,119.6311915592372,224.2212701883735
     ? ,2020 BM93          ,(2020 BM93),16.8,2460796.5,0.1675366047015205,3.942821270132484,14.62699148903132,78.44609891652979,113.2132018541904,188.9427301184881
     ? ,2020 BB94          ,(2020 BB94),16.31,2460796.5,0.1081496352190518,3.947831686594132,9.381441827920284,146.1068438259807,347.0840109707262,259.8830518759484
     ? ,2020 BC117         ,(2020 BC117),16.95,2460796.5,0.1946784953879996,3.95313574327806,10.31711557595707,48.4837059603382,142.7727495772561,212.9889461598922
     ? ,2020 CT6           ,809983 (2020 CT6),15.9,2460796.5,0.09134180845651689,3.979513185091252,15.41792175905517,48.7563815244923,134.1585028221693,221.2096676549601
     ? ,2020 DX8           ,(2020 DX8),16.4,2460796.5,0.1862690561931307,3.983495731072248,1.998345948890254,299.3468715723523,226.5961860696335,237.8273283008965
     ? ,2020 DL9           ,(2020 DL9),16.43,2460796.5,0.09125727182135755,3.964391600580546,1.767785774162962,263.4250386753969,262.2026771504029,233.7253212623216
     ? ,2020 DF11          ,(2020 DF11),15.8,2460796.5,0.1532368564549755,3.946243662693789,9.788216719978996,126.649455440712,23.99523109424003,256.8550574710987
     ? ,2020 DM11          ,(2020 DM11),16.5,2460796.5,0.1988345025609947,3.971692282993321,3.341615508129514,250.4295796386142,255.4517507756162,252.3808373444192
     ? ,2020 DP11          ,(2020 DP11),16.89,2460796.5,0.1967640873096149,3.974929122232967,9.170062035900235,300.7046008917529,216.2898265044123,240.088312146153
     ? ,2020 DD12          ,(2020 DD12),16.56,2460796.5,0.1624625244753755,3.973266163099395,9.386055591314712,194.2586213028057,326.0126055410254,232.5584202546513
     ? ,2020 DK12          ,(2020 DK12),16.45,2460796.5,0.1262296489587459,3.913305905676488,3.346850317231658,151.2464834798693,15.91184698126495,243.7087226119689
     ? ,2020 EH3           ,(2020 EH3),16.55,2460796.5,0.1771319886783865,3.956352548667636,11.08457438687099,114.6283864539334,50.16907386346387,239.6922635861941
     ? ,2020 EU4           ,(2020 EU4),16.69,2460796.5,0.07378154802873156,3.938355488289988,5.038460203450922,148.3493522868526,16.87891819247867,242.6599645213007
     ? ,2020 FT31          ,(2020 FT31),16.21,2460796.5,0.172455161428245,3.973540771749016,8.225560671431305,110.1644301893511,32.43673478669304,257.9250552773115
     ? ,2020 FW39          ,(2020 FW39),16.35,2460796.5,0.09996059541943288,3.974901974935183,3.290529450976531,157.1611083108937,335.5132142834433,279.5731771149804
     ? ,2020 GB21          ,773635 (2020 GB21),15.98,2460796.5,0.1362353841045952,3.943293075474561,7.806814677233938,40.66130960284131,75.19102736427617,305.1514900993576
     ? ,2020 HH192         ,(2020 HH192),16.69,2460796.5,0.1191840687444087,4.022410112591158,2.44097877448367,204.7806203065942,321.7019214561208,264.6395390467179
     ? ,2020 JJ39          ,(2020 JJ39),16.9,2460796.5,0.2814886790570519,3.975813119018467,4.673566993866532,69.92086842285963,254.4036002686665,167.5739110947623
     ? ,2020 KX36          ,(2020 KX36),16.76,2460796.5,0.2375975575644513,3.946614692908779,3.815627108912778,132.8892758217761,182.6375334277236,182.6201401478546
     ? ,2020 KR38          ,(2020 KR38),16.77,2460796.5,0.2402543985070217,3.917038880791606,5.56323272573982,53.24047218024779,252.8130050993521,187.5840417330811
     ? ,2020 KW45          ,(2020 KW45),16.71,2460796.5,0.1071931962260176,3.947221146657095,9.484553737896,270.3297315400496,36.28820616408065,218.6078197971154
     ? ,2020 KH51          ,(2020 KH51),16.24,2460796.5,0.2172794956562798,3.949558300870331,3.99781602201712,110.8903189813809,220.2073637401624,152.5719719008
     ? ,2020 LS10          ,(2020 LS10),17.33,2460796.5,0.2429324268245765,3.946493000989784,4.025763912635492,36.18719415040428,301.6075489625699,196.6647271285143
     ? ,2020 LP13          ,(2020 LP13),16.59,2460796.5,0.2773098083837695,3.982867710948317,9.124858601086501,353.80464367749,324.5361037536063,177.8440340063904
     ? ,2020 LL14          ,(2020 LL14),16.39,2460796.5,0.2574236960582175,3.956668563341163,13.00199825036752,255.4981694736448,48.53528483430313,190.5964028924052
     ? ,2020 LQ14          ,(2020 LQ14),16.7,2460796.5,0.3056142262660096,3.949298581489642,10.08472517840255,108.1834194155064,212.730861296328,186.8843874951801
     ? ,2020 LF15          ,(2020 LF15),16.71,2460796.5,0.19243383303947,3.942942657143476,8.528287457586915,22.35261113881911,303.1252494536722,199.4622974668011
     ? ,2020 LD16          ,(2020 LD16),16.3,2460796.5,0.1960425860539611,3.971109547429856,6.907801902485796,37.87823059030787,274.9117611567303,203.1929977245555
     ? ,2020 LN18          ,(2020 LN18),16.64,2460796.5,0.2315480411737355,3.94551071890723,9.875751839634159,85.4802677715437,225.5997139027254,211.2633032434378
     ? ,2020 ME20          ,(2020 ME20),16.6,2460796.5,0.2421198602895005,3.974951242031917,13.16392547679462,297.7397275849387,1.66061650973665,234.5856915474829
     ? ,2020 MX23          ,(2020 MX23),16.92,2460796.5,0.272980160091744,3.961859528564406,14.75018980718059,286.3567800175687,31.75952375493123,215.3466947692386
     ? ,2020 MD26          ,(2020 MD26),16.54,2460796.5,0.1408079380322939,3.925946838216972,4.537521913266938,278.5866566912479,19.97411973642368,231.5850558048886
     ? ,2020 ML26          ,(2020 ML26),16.7,2460796.5,0.1635688268985823,3.976017451390245,9.847907911171207,124.4699831534951,186.2751046608633,215.9053556177031
     ? ,2020 MC34          ,(2020 MC34),16.8,2460796.5,0.2057195812238604,3.924273329689397,2.920720574189038,215.6241480906855,69.65043529320963,236.7981762787472
     ? ,2020 MU35          ,(2020 MU35),16.6,2460796.5,0.2336866954439208,3.975811272275001,3.692976186516746,131.6589213367517,184.0430113368366,213.1561751931077
     ? ,2020 MR40          ,(2020 MR40),16.97,2460796.5,0.207449434883711,3.947135861435074,2.537671576249848,196.44536983035,132.4942912163715,165.0388548526487
     ? ,2020 MC42          ,(2020 MC42),17.0,2460796.5,0.2750109623095298,3.964342387065643,9.878264990981869,113.5746964877295,210.6414328432806,182.4639608884326
     ? ,2020 MB49          ,(2020 MB49),17.45,2460796.5,0.2807474811618913,3.946250640794609,6.230583391167988,60.40183548171677,245.9416215950713,219.1514884862085
     ? ,2020 NT3           ,(2020 NT3),16.18,2460796.5,0.1575712694903141,3.929799344899302,10.59927519927696,317.2495606123563,331.7610228767098,238.2504835117143
     ? ,2020 OU30          ,(2020 OU30),16.36,2460796.5,0.2339438656960822,3.956000999826773,2.100462470967973,341.488681093604,316.4405999560836,238.1643382997984
     ? ,2020 OD53          ,(2020 OD53),16.74,2460796.5,0.1981981169362051,3.927365327163812,3.543601142902495,98.55354765022807,189.4607302777841,235.9031198425437
     ? ,2020 OR57          ,(2020 OR57),16.6,2460796.5,0.2682285930982734,3.96851129927175,10.90794154597565,250.4140712685436,44.30438638025994,229.7456757610623
     ? ,2020 OJ67          ,(2020 OJ67),16.9,2460796.5,0.2080817720532107,3.98064920244945,3.986411874708689,289.5697603033353,17.59650274448736,227.1195898586251
     ? ,2020 OD72          ,(2020 OD72),16.8,2460796.5,0.2483980934632903,3.975535425073833,9.301403588329133,142.7809432971491,156.4732579977317,233.2672958429698
     ? ,2020 OQ72          ,(2020 OQ72),17.15,2460796.5,0.2117754812075787,3.972403913338067,2.918264317170981,20.75568031375948,265.3123819291324,234.151308651122
     ? ,2020 OO78          ,(2020 OO78),16.4,2460796.5,0.1758971128957662,3.966918491476151,3.172298134535882,28.64424125310535,292.9363098664146,211.6998909483629
     ? ,2020 OO80          ,(2020 OO80),16.9,2460796.5,0.2467983894683352,3.983054662620594,10.64210457692149,356.5011348866835,290.4463928177847,233.6585723449003
     ? ,2020 OZ82          ,(2020 OZ82),16.52,2460796.5,0.1924351212344678,3.913003754501796,3.664436973764984,63.90846295320292,250.8971462002376,217.3316056099263
     ? ,2020 OG85          ,(2020 OG85),17.22,2460796.5,0.2180957848793081,3.930080771257064,4.111810638433697,71.00107501237751,259.4424176531821,212.9302979369987
     ? ,2020 OH85          ,(2020 OH85),16.94,2460796.5,0.2383241673512899,3.99432264034102,3.891253329586717,39.02476720902117,298.6273557464154,199.8104331856194
     ? ,2020 OH92          ,(2020 OH92),16.6,2460796.5,0.1678145967448982,3.969828370079634,1.297163960540221,161.6523924647239,157.4227661941113,220.881538521729
     ? ,2020 OX93          ,(2020 OX93),16.54,2460796.5,0.1953418687883805,3.992710591294345,2.332738319286991,351.9184722646232,318.1344763764626,210.4183499807639
     ? ,2020 OU102         ,(2020 OU102),16.5,2460796.5,0.1500437555675425,4.008332723813941,3.157841029839539,346.9123198562106,308.815931255256,217.7757694133805
     ? ,2020 OW102         ,(2020 OW102),16.5,2460796.5,0.02953855587538668,3.920498242212885,2.22528797877065,322.3544471827,70.36750202339918,152.939348512993
     ? ,2020 OV108         ,(2020 OV108),16.4,2460796.5,0.2250736944541058,3.982442738046838,4.285699956531057,295.3817626869755,12.97777796729715,213.9973111692721
     ? ,2020 OX118         ,(2020 OX118),16.57,2460796.5,0.1369861713495792,4.000052812288697,2.965606136394705,30.45568760834436,254.7881538496896,237.2788905835517
     ? ,2020 PS28          ,(2020 PS28),16.3,2460796.5,0.1785702299270608,3.976440800691653,5.674376633732478,43.70765947595013,228.7820288372489,256.392416472558
     ? ,2020 PG31          ,(2020 PG31),16.98,2460796.5,0.2312505608233579,3.975175371802354,5.962016488542969,307.4026604243062,353.1419630692783,227.5830128313432
     ? ,2020 PC41          ,(2020 PC41),16.49,2460796.5,0.1662605626127149,3.982579849396091,9.973755266106155,293.3021291100795,27.67610863618683,214.9537689294822
     ? ,2020 PQ53          ,(2020 PQ53),16.4,2460796.5,0.2004738386343233,3.994296448894759,2.753387601419563,307.2923079650867,335.1544681843807,251.2009917967782
     ? ,2020 PB54          ,(2020 PB54),16.0,2460796.5,0.205646557184596,3.968309779966261,8.06704897377114,147.5153146572935,132.3841944910941,263.3541062891194
     ? ,2020 PJ55          ,(2020 PJ55),16.98,2460796.5,0.26609114857344,3.951384732697859,2.344072197872462,313.0066834385451,3.298686104777893,232.253656132384
     ? ,2020 PU63          ,(2020 PU63),16.6,2460796.5,0.1615671372541357,4.00172850365427,3.022326765702812,26.01510769628837,289.5651234735948,222.1629189496297
     ? ,2020 PP67          ,(2020 PP67),16.64,2460796.5,0.1188500597817835,3.936444118997954,3.983382971719755,126.3398124454592,110.6733605306152,308.4504493491562
     ? ,2020 PT75          ,(2020 PT75),16.54,2460796.5,0.08252442768953569,3.954958522976775,10.2859348138446,322.2662129946926,4.762233731810094,222.1804681512734
     ? ,2020 PW75          ,(2020 PW75),16.7,2460796.5,0.2182173123385247,4.003218115986441,2.590657902787257,132.2147856933461,200.1170674481169,200.7996373412038
     ? ,2020 PO76          ,(2020 PO76),16.62,2460796.5,0.1356828286962941,3.914842562555294,9.41846514805872,114.5966414288369,344.8884891617661,119.5285061697871
     ? ,2020 PO79          ,(2020 PO79),16.55,2460796.5,0.272120158291875,3.961211454232081,12.9759485080324,289.0728862829639,160.4026282178327,185.2576601761105
     ? ,2020 PS81          ,(2020 PS81),16.41,2460796.5,0.1164602136262868,3.974554049951807,1.7430882549331,252.3655416423102,9.779960032265297,268.1162349462302
     ? ,2020 PB96          ,(2020 PB96),16.79,2460796.5,0.09288064291072601,3.956116119600456,2.215544511705657,259.129329622683,57.20845167026353,216.4883949560738
     ? ,2020 PT103         ,(2020 PT103),16.99,2460796.5,0.158771044554133,3.991434834445902,2.093960544517242,159.2900803772303,146.0025967583369,235.8630145465678
     ? ,2020 PA106         ,(2020 PA106),16.75,2460796.5,0.1454092266878289,3.985148415997333,10.00444562726896,132.0821779869633,145.015304955101,264.6008856722038
     ? ,2020 PS114         ,(2020 PS114),17.3,2460796.5,0.1625969474796249,3.997390208243908,8.703429135100102,11.15213366462617,299.760298777119,230.5662280733256
     ? ,2020 QP60          ,(2020 QP60),16.5,2460796.5,0.2440168392820708,3.94262706791377,8.71168279656068,203.0580791823377,85.4994971531555,259.5789966618923
     ? ,2020 QQ62          ,(2020 QQ62),16.5,2460796.5,0.2130407311689086,3.930540582816736,3.785317707403115,143.3324641424689,263.980426676437,200.5802471673314
     ? ,2020 QE66          ,(2020 QE66),16.79,2460796.5,0.2192468180095235,3.969828273506745,2.108651267846287,218.0407692104825,71.69392717178138,252.6616936859978
     ? ,2020 QA83          ,(2020 QA83),16.74,2460796.5,0.3059401166066061,3.965227427630728,8.390831334894433,124.2566162345742,305.7161004718864,190.312958695711
     ? ,2020 QX106         ,(2020 QX106),17.48,2460796.5,0.3002774219240666,3.948316954593698,6.013535097626558,333.8181631140318,334.0713031144775,232.95179800522
     ? ,2020 RP47          ,(2020 RP47),16.1,2460796.5,0.2551221522965397,3.969105409723502,18.36571617066611,224.7727670269233,226.2212732195562,160.2999861991389
     ? ,2020 RB54          ,(2020 RB54),16.63,2460796.5,0.2678407956938111,3.976351006911797,3.572343114574019,44.24929936677667,9.074496005723315,181.3214358278817
     ? ,2020 RA58          ,(2020 RA58),16.46,2460796.5,0.07817250253947404,3.963906537363289,2.212517762465346,72.50290845419262,204.1897650869257,282.4377799774391
     ? ,2020 RR70          ,(2020 RR70),16.1,2460796.5,0.1600635486686282,3.979980777030138,5.932003739386468,51.15123237467081,251.3852776833884,246.7630400883275
     ? ,2020 RU92          ,(2020 RU92),16.1,2460796.5,0.1356346033622097,3.967807104150638,7.601969499126511,181.0176859083531,90.90466235931734,281.4898418318211
     ? ,2020 RO93          ,(2020 RO93),16.8,2460796.5,0.2649214150742787,3.970491206085118,2.959699924767859,54.33680423863155,232.3732513795643,256.0540272680699
     ? ,2020 RZ99          ,(2020 RZ99),16.5,2460796.5,0.1375840572411565,3.974352368053204,4.878977609998062,352.0315541317877,325.9501686598967,241.4346597434647
     ? ,2020 RX125         ,(2020 RX125),16.32,2460796.5,0.1381704492733416,3.94903727760252,8.348958986669015,176.0249782989789,74.6776794565769,305.0552396086932
     ? ,2020 RQ146         ,(2020 RQ146),16.36,2460796.5,0.1394270567960869,3.923440761840903,2.724523057147949,29.36980158884865,236.068447791608,287.5763916441339
     ? ,2020 RV148         ,(2020 RV148),16.73,2460796.5,0.07841081430160708,3.940276890275986,3.572030179838487,143.0439903816421,303.8586876769845,141.9147641078702
     ? ,2020 RT154         ,(2020 RT154),17.23,2460796.5,0.06643109093212936,3.96218501989809,8.805554520735912,173.9999084118245,68.72759069139592,318.5368986211678
     ? ,2020 SL33          ,(2020 SL33),17.06,2460796.5,0.2740457387289847,3.933863220389157,3.002768357576487,177.0177034854516,253.9188256827049,185.5895060005604
     ? ,2020 SU56          ,(2020 SU56),17.6,2460796.5,0.2948924177738225,3.937284687127681,1.814139282011227,306.8906985002698,127.8033142453393,184.7307675677597
     ? ,2020 SG58          ,(2020 SG58),17.2,2460796.5,0.2664729562324843,4.000347744723669,2.633713250862464,311.3054676411579,121.4926238548281,183.8744521238758
     ? ,2020 SL62          ,(2020 SL62),16.5,2460796.5,0.1914091298266028,3.968047537530703,3.933014084909042,113.2335627415152,313.4345996682316,183.1309852967933
     ? ,2020 SL69          ,(2020 SL69),16.5,2460796.5,0.1981801839527496,3.948895642304882,2.454226051758249,196.4388408507106,228.1664765131404,171.7287899052973
     ? ,2020 SO72          ,(2020 SO72),16.67,2460796.5,0.1351609707860864,3.952559929357353,7.774748211864964,284.0515050475001,153.3624157038086,163.8402415455626
     ? ,2020 SO80          ,(2020 SO80),16.23,2460796.5,0.1221876614134185,3.988820423371914,6.309361890682657,67.77817999665812,234.0951432200793,259.564292418375
     ? ,2020 SZ84          ,(2020 SZ84),16.45,2460796.5,0.2226819079360156,4.003883144804598,4.163111842689771,265.6590087144142,170.9883560136231,159.5350523174608
     ? ,2020 SC87          ,(2020 SC87),16.6,2460796.5,0.2629159436443861,3.9671363623366,7.538609635828876,8.331095875219274,65.59314022432513,168.4056382073385
     ? ,2020 SJ87          ,(2020 SJ87),17.08,2460796.5,0.2272873876478289,3.995636423979906,2.014988131037498,334.1049032310897,108.081672291839,170.9420018770942
     ? ,2020 ST87          ,(2020 ST87),16.94,2460796.5,0.2344817663347405,3.991689194810364,10.59720767218693,356.1100452875788,87.35466912488886,169.1843227144031
     ? ,2020 SG99          ,(2020 SG99),16.93,2460796.5,0.226929249042295,3.982543118032513,7.377239962473468,276.9076490486111,188.7445941151937,150.089562750681
     ? ,2020 TF14          ,(2020 TF14),16.5,2460796.5,0.1663536176638524,4.020158308565567,1.377898364654793,275.1025336754937,145.1362879597291,192.6963614047295
     ? ,2020 TM20          ,(2020 TM20),16.97,2460796.5,0.1980370993595821,3.948731870615078,1.769497815560968,247.9375715088254,167.809807006848,201.5018639567072
     ? ,2020 TU24          ,(2020 TU24),16.49,2460796.5,0.1470077194229864,3.989661903018697,14.5299378885541,28.99799307767441,63.91918180774924,168.9625707873412
     ? ,2020 TO25          ,(2020 TO25),17.13,2460796.5,0.2388835012654197,3.976374717804029,8.022505378709562,256.1223101814323,192.432159102049,175.1062301375912
     ? ,2020 TQ33          ,(2020 TQ33),16.88,2460796.5,0.126518950592567,3.966288368990013,7.752110446383877,232.3132255969321,199.0515038609183,187.4060331169403
     ? ,2020 TN53          ,(2020 TN53),17.52,2460796.5,0.2605576851780102,3.953249121617694,1.711496502997353,246.5188387316978,187.0877841155936,190.2050978023559
     ? ,2020 TK55          ,(2020 TK55),16.8,2460796.5,0.1674215196532395,3.936176520406348,6.0297772910267,70.82461757988067,351.3934995314646,198.9194102518049
     ? ,2020 TR55          ,(2020 TR55),16.83,2460796.5,0.1721090758818754,3.914131485971233,3.90106468335191,311.2871576927382,115.7081827830504,199.3042547308755
     ? ,2020 TK67          ,(2020 TK67),16.97,2460796.5,0.1709664162980228,3.992014688901172,3.869086806557109,46.20547009373222,0.6586049473654458,204.1363982035169
     ? ,2020 TC69          ,(2020 TC69),16.69,2460796.5,0.2915139247439393,3.960581740050169,11.28885355816115,159.4131969647428,283.665956420457,175.1407004691686
     ? ,2020 TK78          ,(2020 TK78),16.6,2460796.5,0.2175241421766878,3.996832455461566,15.11156351136346,164.040119068438,277.3120952887564,179.7457030034739
     ? ,2020 TP79          ,(2020 TP79),17.13,2460796.5,0.2077075425348682,3.949847369693655,6.288195462658219,277.1986590744987,162.4468408922158,179.0417162799172
     ? ,2020 TQ79          ,(2020 TQ79),16.78,2460796.5,0.154492581748478,4.004149998676325,2.825562479559285,20.88650609225213,65.80548226831804,173.9549609486263
     ? ,2020 TR83          ,(2020 TR83),16.8,2460796.5,0.1775352272687238,3.94255141933098,3.988913559956174,106.2277275958631,327.519438129926,184.5061690525966
     ? ,2020 TJ90          ,(2020 TJ90),16.55,2460796.5,0.1271705702244157,4.003539400366586,3.668059705908286,52.68070910448653,32.9956474823739,170.2758275000739
     ? ,2020 TZ100         ,(2020 TZ100),17.4,2460796.5,0.2555410953219283,3.91068574386671,1.815062370683403,292.3491332090813,122.0588862932624,197.9432559105664
     ? ,2020 UX8           ,(2020 UX8),16.95,2460796.5,0.2741440709867255,3.983117901381498,4.319020866667946,134.4889226989313,265.2470411145393,205.7487533353486
     ? ,2020 UO16          ,(2020 UO16),17.0,2460796.5,0.2240117893490188,3.942466013000129,3.238047022329789,39.48201764590029,347.7506066434939,220.6658643844047
     ? ,2020 UC17          ,(2020 UC17),17.09,2460796.5,0.3233089693548543,3.954521824355635,11.17185395446229,314.5486169160524,106.703824329278,202.0952602456578
     ? ,2020 UV17          ,(2020 UV17),17.3,2460796.5,0.3133257865850487,3.947787680163367,6.257026849929372,118.9366205063991,301.8251114362118,202.5199190873932
     ? ,2020 UL19          ,(2020 UL19),16.87,2460796.5,0.2375583368401428,3.971465524594719,1.801987887777485,273.9819628402958,134.4040908849121,209.3000910936723
     ? ,2020 UH22          ,(2020 UH22),17.1,2460796.5,0.3289463955222974,3.967650000951267,14.05048756424745,239.770565867511,197.5320106215521,193.6040307244227
     ? ,2020 UD25          ,(2020 UD25),16.82,2460796.5,0.1939872511649466,3.942938709177889,1.940175322423415,327.9044943363849,75.3526717608418,216.0227747408432
     ? ,2020 UT27          ,(2020 UT27),16.57,2460796.5,0.1146806149559146,3.959552538765479,3.744783974896958,291.3541028183319,152.9793764324938,175.8982646754914
