laplacex,laplacey,laplaceB,laplacei,laplaceW,f1,f2,f3,f4,mu1,mu2,mu3,mu4,gm1,gm2,gm3,gm4
-0.004825540493172956,0.022660316179873574,-0.00020470714156790864,0.02317049504586189,1.7806133424373736,-2.0280738083453675e-05,-2.2303223474751003e-06,7.710285192997629e-22,-5.206196322155607e-07,-1.2327693766505263e-06,1.920721230584917e-07,5.6423716207428305e-06,-2.3774285853279368e-07,2.5148724214420213,3.468624196737041,1.8787665732301406,5.722623852268467
-0.004930841390288973,0.022550902349484668,-0.00020456735824065557,0.02308573294939365,1.7860622557627819,-2.016378399323725e-05,-2.2284522431413177e-06,-6.071425486140265e-22,-5.299304789759136e-07,-1.2291074037851206e-06,1.8989664453153144e-07,5.638310357993148e-06,-2.3928278897765645e-07,2.491367851241062,3.467384149511138,1.8786371827178017,5.726342902513857
-0.005062469214260147,0.022440356837257123,-0.00020486504159837395,0.0230063379557273,1.792678591792602,-1.989927850868154e-05,-2.240962483151846e-06,1.7356867684983902e-21,-5.131976779956387e-07,1.2276604623166853e-06,-1.945229427221704e-07,5.647331113598465e-06,-2.3651044439651205e-07,5.607709711135512,0.3187801774160641,1.8787031691949503,5.716197370582801
-0.0051977694519994245,0.02227683293094675,-0.00020497173031488745,0.022877180554332202,1.8000215238320407,-1.9795115617397996e-05,-2.233011690540909e-06,-2.426892911119227e-21,-5.237024051788065e-07,1.2291477318263838e-06,-1.9177514459152906e-07,5.650476468734958e-06,-2.3852214656701846e-07,5.574519564044564,0.3193148796123344,1.8786210989008274,5.720440430611019
-0.005281914726215405,0.022142416193601855,-0.00020493910376305526,0.02276564842293869,1.8049630488465527,-1.97552524372094e-05,-2.2591510607754835e-06,1.0097314537736923e-21,-5.309588555365324e-07,-1.2338275955813087e-06,1.9171727250100088e-07,5.649180632721096e-06,-2.383705056055327e-07,2.409433237626755,3.4580438257772403,1.8785951098894658,5.721634503172044
-0.0053840224045838166,0.02203769180607804,-0.00020495230818281783,0.022687791188284626,1.810412307423577,-1.956871300800761e-05,-2.2375124110045896e-06,9.291205579563234e-22,-5.10715297809991e-07,-1.2358993721921333e-06,1.9520040929712262e-07,5.6495552169650656e-06,-2.362378147144282e-07,2.3879611621379127,3.4493409980249514,1.8787133690909885,5.714161367532185
-0.005517276244699089,0.021951879714847106,-0.00020424740855405356,0.022636538527669222,1.8170310891413348,-1.9552603197541695e-05,-2.250033190545999e-06,-7.165588712483013e-22,-5.335028238691381e-07,1.224978821035772e-06,-1.9008352060538273e-07,5.631314087858949e-06,-2.3838960359600666e-07,5.50550580910422,0.31453313266351074,1.8787691381045455,5.722089033544187
-0.005671875635568969,0.021801233650171566,-0.000204565532051057,0.02252886648337055,1.8253171134163042,-1.951826763762915e-05,-2.272843964451546e-06,-1.4263008202477466e-21,-5.251200946168689e-07,1.2270751946560049e-06,-1.9342053517079014e-07,5.6387055560770065e-06,-2.3606327729761645e-07,5.473809334432494,0.3038630634293261,1.8788817157250832,5.716737963372438
-0.005793608844503891,0.02166756226525912,-0.00020472886710916043,0.022430638274891314,1.832070435141031,-1.962088928910956e-05,-2.215124629208757e-06,2.9043207557348264e-21,-5.138781522701987e-07,1.2312083036281957e-06,-1.9299312657354223e-07,5.643068968091765e-06,-2.3741589029675112e-07,5.446573514368978,0.30301001676752265,1.8789315692427686,5.7163076508478845
-0.00588475230043143,0.021553873131612136,-0.00020484433445742503,0.022344637959314944,1.8373257332711423,-1.9702792108535914e-05,-2.2801951163801885e-06,2.547294303579526e-21,-5.320827024716065e-07,1.2360178743311055e-06,-1.9286555716170117e-07,5.646397657136306e-06,-2.37075550768812e-07,5.424248964537631,0.2995948068748445,1.878826657450587,5.71673271900648
