laplacex,laplacey,laplaceB,laplacei,laplaceW,f1,f2,f3,f4,mu1,mu2,mu3,mu4,gm1,gm2,gm3,gm4
-0.008858909084502967,0.032734437459348266,-0.00021063559887005042,0.03391850214881875,1.8350949279514654,-2.0070863168741638e-05,-2.2518859736908166e-06,2.8429863946070586e-21,-5.183576604844966e-07,1.2662610868592875e-06,-2.072734040482185e-07,5.805956936988122e-06,-2.4138340401503184e-07,1.3934781554759517,5.59858018190997,1.87864309909653,0.658852558414065
-0.00872430889465065,0.03268630424266378,-0.00021988286198762176,0.03383703518845644,1.831626095373377,-1.9832811444655598e-05,-2.2209988961092637e-06,-1.3980567933596815e-21,-5.349061988099831e-07,-1.3246354375835228e-06,2.1167112392240645e-07,6.060090670633667e-06,-2.5545643719256434e-07,4.5144799261458095,2.442589166143806,1.8785641782448435,0.6418575531523875
-0.008562462571815983,0.03263462873331901,-0.00021661257694071266,0.033745621280704866,1.827386331498603,-1.9697950301277547e-05,-2.263785745072114e-06,6.430049821911664e-23,-5.110333127181443e-07,1.2999911265936264e-06,-2.162764855705507e-07,5.970252031493463e-06,-2.474041142365426e-07,1.3464505099808874,5.59552146826678,1.87866141374843,0.6669269335250217
-0.008390566410228088,0.03260589791593792,-0.00020606629377665342,0.033674541595972836,1.8226644355448602,-1.9604286968820232e-05,-2.2185064166698713e-06,2.6724960177333776e-21,-5.285397004178369e-07,1.2328013501461298e-06,-1.9982507262109858e-07,5.679250967555249e-06,-2.3865787557844384e-07,1.3207711879398825,5.582548545219046,1.8785578563990961,0.6442843860507796
-0.008196714085242151,0.032567244972549175,-0.00020811576564994718,0.03358922161080817,1.8173610230969828,-1.9612061058348313e-05,-2.2924954569207986e-06,-2.7591089175984566e-21,-5.281709294318617e-07,1.2478617430186544e-06,-2.0570098192617857e-07,5.7358983426600815e-06,-2.3820244140080182e-07,1.2915544807678971,5.586083140635566,1.8785536563519838,0.660423648805319
-0.008062673586729864,0.03250625750716322,-0.00021917911938471396,0.03349750900994542,1.8139242612778053,-1.9502292075158005e-05,-2.2109294466043107e-06,1.5717060188143416e-21,-5.120253954312478e-07,-1.3182187788004877e-06,2.1541269613176445e-07,6.040103966581242e-06,-2.5207050995915406e-07,4.4112926820954526,2.439521955676901,1.8785788774022705,0.6553245111039506
-0.007912653051865871,0.0324560370393809,-0.00021799015472745222,0.033412869095412204,1.8099274920504678,-1.9576552098486493e-05,-2.287969201970733e-06,3.3237519012953172e-21,-5.30853672087521e-07,1.3072830424160358e-06,-2.148292636028448e-07,6.007716392946884e-06,-2.497196258666273e-07,1.2458928663050852,5.578320834250253,1.8784597573069532,0.6541136849881727
-0.0077326030070723325,0.03238168871715325,-0.00021001885383611796,0.0332982979757222,1.805202139852694,-1.9661726594824455e-05,-2.2324148788024316e-06,3.30739924178228e-21,-5.240014523660183e-07,1.252463878672287e-06,-2.0516066172773834e-07,5.78729073621138e-06,-2.41767654471047e-07,1.2175383768650156,5.573058507191121,1.8783300981351985,0.6500636137551347
-0.007557011699185333,0.03233386581550762,-0.00021282837755907485,0.033211335049693695,1.8003931879787745,-1.973004940028699e-05,-2.2490263038260966e-06,-1.2934672807909034e-21,-5.12984249011619e-07,1.2736924706807593e-06,-2.103965152375817e-07,5.865127791596877e-06,-2.435924174680988e-07,1.1896528754999274,5.578192782571339,1.8783206802262302,0.6578661550226075
-0.007415230613278404,0.03227265376260939,-0.00021941076530825675,0.033119644297675215,1.7966445806583697,-1.9928860253371538e-05,-2.2395222864377962e-06,-6.431343985393324e-22,-5.317793825372531e-07,1.3140082036007084e-06,-2.124218830547186e-07,6.046524683234506e-06,-2.531859633331461e-07,1.1667678275714288,5.56396957865875,1.878363916164709,0.6426631882430999
-0.007277953834359584,0.032216420812367697,-0.00022033794377970716,0.03303427426276883,1.7929750445162098,-2.012626770722571e-05,-2.2334897450989015e-06,-2.146805732675486e-21,-5.172698364179433e-07,1.3194271944152145e-06,-2.1609898796269674e-07,6.071712464131806e-06,-2.5321243103116214e-07,1.1444332863563231,5.568192382077305,1.8782216220094494,0.6506930681785745
-0.007112939404714248,0.032129174475136135,-0.00021040326103212475,0.032913049996577425,1.788667963946916,-2.0191576254558157e-05,-2.212960408184921e-06,1.2778384091057421e-21,-5.160431938412697e-07,-1.2518098405090051e-06,2.0511109104918196e-07,5.7986841718980696e-06,-2.4269868691561294e-07,4.257073478321881,2.422363722973275,1.8783547739470827,0.6471662296029412
-0.006937804748423608,0.03205973972144884,-0.00020754076979500395,0.03280771500738715,1.7839125419132393,-2.0217653068322724e-05,-2.2383660767935684e-06,-3.3436612381363855e-21,-5.294202022739616e-07,1.2342350538254459e-06,-2.010266075965041e-07,5.720502722490061e-06,-2.3953002727879636e-07,1.0868637111098214,5.558323676979879,1.8783047606084613,0.6410764476227373
-0.006796352605292583,0.0319749674095999,-0.00021592637610366117,0.03269510351875716,1.7802317517998638,-2.0201643157757275e-05,-2.2185732131030445e-06,5.886098288507989e-22,-5.185067133614901e-07,-1.2884092569863499e-06,2.1030094122206496e-07,5.9512726155906585e-06,-2.491968817201496e-07,4.203541797508006,2.4140305839549527,1.8783830669933295,0.6458470222733174
-0.006661038335610845,0.03190445125724719,-0.00021848732347424355,0.03259815622877315,1.7766205752984732,-2.0081203592001174e-05,-2.2281337505127287e-06,-3.452007404833128e-22,-5.172932441842868e-07,1.3068869293267652e-06,-2.1405052750986663e-07,6.022302885652387e-06,-2.515018960828439e-07,1.0378030729792151,5.556864412469039,1.8784635103750587,0.6469219789777827
-0.006523680421414266,0.03180034479663291,-0.00021067821841577714,0.03246830335451578,1.7731340322512115,-1.985025662480484e-05,-2.2496672800073448e-06,2.4189730969624497e-21,-5.336545997758757e-07,1.2520256483943888e-06,-2.0461769368578674e-07,5.806960881066445e-06,-2.433468257687304e-07,1.0116792279964568,5.546646468767645,1.8784472310374232,0.6383851506156446
-0.006361858673722396,0.03170633627095722,-0.00020655095720832018,0.032343929112745834,1.768816271834503,-1.9686162737731644e-05,-2.238202568794518e-06,5.213102815966847e-22,-5.16909891424623e-07,-1.227878260697063e-06,2.0313373547392988e-07,5.6935628271237735e-06,-2.3741589647612316e-07,4.124925106162635,2.4117271664749893,1.8783766821014063,0.6498024451924124
-0.006222031797277014,0.0315999441674409,-0.00021283834360307554,0.03221224911010464,1.7652094332183583,-1.9609299861342667e-05,-2.250516708401136e-06,-2.1563605581445513e-21,-5.21075267347905e-07,1.2676385408519675e-06,-2.0895133754707537e-07,5.866124467911583e-06,-2.4435855772539156e-07,0.9563174609869681,5.5459735927609435,1.8786266922353971,0.6463144001432863
-0.006086564820479153,0.03151566535603862,-0.00022031835254672472,0.03210354274351133,1.7615757734192328,-1.9618287822117872e-05,-2.2499616957154736e-06,-1.0258905399147636e-21,-5.37843959005915e-07,-1.3175578240697258e-06,2.13312430531337e-07,6.0721445808034025e-06,-2.546952300144819e-07,4.074318345989203,2.3957974728995572,1.8784418703993606,0.6356601569871797
-0.005961109767114744,0.03140132982169537,-0.00021523365987613082,0.03196758370587089,1.7584001953487518,-1.9513231354448438e-05,-2.2587387013349234e-06,1.3678455847979009e-21,-5.104592150829817e-07,1.2819586267205091e-06,-2.1414313508683499e-07,5.931146589726552e-06,-2.456636399053118e-07,0.9071971175073769,5.545950951107301,1.8784320768230676,0.6556983532011298
-0.005820559425398496,0.031299501184826904,-0.0002076462657646498,0.03184148695032326,1.7546593820631364,-1.9554973634997014e-05,-2.230642041581146e-06,-2.3450006563726133e-21,-5.339970607188433e-07,-1.2330853202560363e-06,2.004505559954178e-07,5.72227359659375e-06,-2.4035909425386876e-07,4.022375492350518,2.391704930525465,1.8783876004917521,0.6324721324911586
-0.005661895593436722,0.031163698175799663,-0.00021595794631632976,0.03167915430650077,1.7505183902498067,-1.966371224611934e-05,-2.278446470990694e-06,8.694161743186083e-22,-5.2598782288319e-07,1.2849995223080927e-06,-2.124402509626516e-07,5.951528582410769e-06,-2.470140652203012e-07,0.849230226497514,5.535670500957253,1.8783615541302963,0.6484111563836649
-0.00554449677468251,0.03107085471992945,-0.0002214872815631064,0.03156691936120895,1.7473844708971056,-1.9725319993483566e-05,-2.201398837197684e-06,-1.3809434007513813e-21,-5.152195683158176e-07,1.3233647907357331e-06,-2.1615278591656435e-07,6.102425721482497e-06,-2.554069098518613e-07,0.8271623761364955,5.531818833227738,1.878210606266941,0.6396626853349191
-0.005429309225357934,0.03096621039980658,-0.0002200838637440811,0.03144374963311459,1.7443622807613628,-1.992181853255847e-05,-2.268120190092585e-06,7.528481754354969e-22,-5.278614102851171e-07,1.3120132413540206e-06,-2.1570156188250272e-07,6.064693031090062e-06,-2.5246873912522605e-07,0.8026312655089737,5.528969172661238,1.8783314910562052,0.6428752918736473
